link,headline,category,short_description,author,date,text
https://www.huffpost.com/entry/pro-palestine-protesters-antony-blinken_n_654137b7e4b02c5617da9a5a,‘You Have Blood On Your Hands’: Protesters Interrupt Blinken's Request For Aid To Israel,Politics,The secretary of state was testifying before a Senate committee when pro-Palestinian demonstrators disrupted him.,Lydia O'Connor,2023-10-31 00:00:00,protesters interrupted u s secretary of state s testimony before a senate committee on tuesday calling for a cease fire as he outlined the biden administration s requests for more u s aid to support israel s attacks on gaza the group of protesters sitting in the back of the chamber with red painted hands yelled at blinken you have blood on your hands murderer as well as cease fire now and from palestine to mexico all the walls have got to go blinken paused his testimony without looking back at the demonstration and security ultimately at least one protester from the room protesters also interrupted testimony from secretary of defense lloyd j austin on tuesday the activist group codepink claimed responsibility for the protest according to blinken s testimony before the senate appropriations committee centered around the biden administration s national security supplemental funding request which includes 14 billion directed to israel a longtime ally of the u s despite humanitarian groups concerns about palestinians in gaza who are under israeli bombardment outrage over u s support for israel has soared since the outbreak of war in the region hamas a militant terrorist organization in gaza launched a multi pronged attack against israel on oct 7 killing around and taking another 240 people hostage according to israeli government figures israel responded with its own attacks killing at least according to the gaza health ministry since hamas attacks and hostage taking israel has launched airstrikes blocked access to in gaza and cut off the united nations has said both israel and hamas may have blinked addressed some of those concerns during his testimony on tuesday as president biden has made clear from the outset while israel has the right and indeed the obligation to defend itself the way it does so matters he said in our discussions with the israeli government the president and i have both stressed the need for israel to operate by the law of war and in accordance with international humanitarian law and to take all possible measures to avoid civilian casualties 
https://www.huffpost.com/entry/kayleigh-mcenany-ainsley-earhardt-mike-johnson-church_n_6541140ae4b032ae1c9cc9bb,'Fox & Friends' Simply Cannot Separate Church And State In Gush Over Mike Johnson,Politics,Kayleigh McEnany and Ainsley Earhardt served up an awkward slice of piety in promoting an interview with the new speaker of the House.,Ron Dicker,2023-10-31 00:00:00,
https://www.huffpost.com/entry/joe-manchin-joint-employer-rule_n_6541466fe4b0ae2dc0b5a8c8,Democrat Joe Manchin Wants To Kill A Major Pro-Union Reform,Politics,The West Virginia centrist will need to recruit at least one other non-Republican to try and roll back a new progressive labor rule that business groups hate.,Dave Jamieson,2023-10-31 00:00:00,the nlrb an independent agency led by senate confirmed white house appointees declined to comment on the remarks from manchin and cassidy but worker advocates say the companies at the top of the chain exert all kinds of control over working conditions and therefore should be held accountable when laws are broken trade groups have pushed back hard against this legal reading with the help of mostly republican lawmakers now under democratic control the nlrb has moved forward with a joint employment rule that would effectively wipe out a that was instituted by a gop board under former president donald trump the new rule would make it more likely that big corporations get pulled into legal proceedings as joint employers when workers are threatened or retaliated against for trying to organize but the franchise association also called on lawmakers to step in and quash the joint employment rule by deploying the the same vehicle manchin said he plans to use with cassidy congress passed the cra in 1996 giving itself a special power to kill regulations issued by federal agencies the law enables lawmakers to veto agency rules within 60 legislative days from when they were submitted to congress the nlrb sent its joint employer rule to congress on oct 27 the cra also bars an agency from reissuing a similar rule in the future though it does not define the scope of that term 
https://www.huffpost.com/entry/mike-johnson-national-religion-fox-news_n_65414f69e4b032ae1c9d1749,Rep. Mike Johnson Says He's 'Not Trying To' Make Christianity The National Religion,Politics,The House speaker's comments didn't reassure social media users who are concerned about his advocacy for the religious right.,David Moye,2023-10-31 00:00:00,although newly installed house speaker r la has made no secret about he insisted on that he isn t trying to make christianity the official religion of the u s in an interview that aired tuesday with s former press secretary johnson said he wasn t surprised that people are digging up information about his past since johnson became speaker news outlets including huffpost have delved into his work for a trying to get tax incentives for a noah s ark amusement park and for officials attempting to to same sex couples huffpost also reported that his wife runs a counseling business that just days ago linked to documents on its website for his thoughts on being characterized as a religious fundamentalist by former white house press secretary jen psaki and other critics look there are entire industries that are built to take down public leaders political leaders like me i m not surprised by that johnson said johnson might have intended for his comments to ease voters minds but people on social media did not seem reassured 
https://www.huffpost.com/entry/israel-gaza-un-briefings-cease-fire_n_65410c57e4b0ae2dc0b5551b,UN Agency In Gaza Says Urgent Cease-Fire Is A Matter Of Life And Death For Millions Of Palestinians,World News,Briefings to the Security Council painted a dire picture of the humanitarian situation in Gaza.,Edith M. Lederer,2023-10-31 00:00:00,united nations ap the head of the united nations agency for palestinian refugees told a u n emergency meeting monday an immediate has become a matter of life and death for millions accusing israel of collective punishment of palestinians and the forced displacement of civilians philippe lazzarini warned that a further breakdown of civil order after the agency s warehouses were broken into by palestinians searching for food and other aid will make it extremely difficult if not impossible for the largest u n agency in gaza to continue operating briefings to the security council by lazzarini the head of the u n children s agency unicef and a senior u n humanitarian official painted a dire picture of the 23 days after hamas surprise oct 7 attacks in israel and its ongoing retaliatory military action aimed at obliterating the militant group which controls gaza according to the latest figures from 66 of them women and children and tens of thousands injured the u n humanitarian office said unicef executive director catherine russell that toll includes over 3 400 children killed and more than 6 300 injured this means that more than 420 children are being killed or injured in gaza each day a number which should shake each of us to our core she said lazzarini said this surpasses the number of children killed annually across the world s conflict zones since 2019 and he stressed this cannot be collateral damage many speakers at the council meeting denounced that killed over 1 400 people and urged the release of some 230 hostages taken to gaza by the militants but virtually every speaker also stressed that israel is obligated under international humanitarian law to protect civilians and their essentials for life including hospitals schools and other infrastructure and israel was criticized for cutting off food water fuel and medicine to gaza and cutting communications for several days lazzarini said the handful of through the rafah crossing from egypt in recent days is nothing compared to the needs of over 2 million people trapped in gaza the system in place to allow aid into gaza is geared to fail he said unless there is political will to make the flow of supplies meaningful matching the unprecedented humanitarian needs the commissioner general of the u n agency known as unrwa said there is no safe place anywhere in gaza warning that basic services are crumbling medicine food water and fuel are running out and the streets have started overflowing with sewage which will cause a massive health hazard very soon unicef oversees water and sanitation issues for the u n and russell warned that the lack of clean water and safe sanitation is on the verge of becoming a catastrophe u s ambassador linda thomas greenfield urged the divided security council which has rejected four resolutions that would have responded to the oct 7 hamas attacks and the ongoing war to come together saying the humanitarian crisis in gaza is growing more dire by the day stressing that all innocent civilians must be protected she said the council must call for the immediate and unconditional release of all hostages address the immense humanitarian needs of palestinian civilians in gaza affirm israel s right to defend itself from terrorism and remind all actors that international humanitarian law must be respected she reiterated president joe biden s calls for humanitarian pauses to get hostages out and allow aid in and for safe passage for civilians that means hamas must not use palestinians as human shields an act of unthinkable cruelty and a violation of the law of war the u s ambassador said and that means israel must take all possible precautions to avoid harm to civilians in a sign of increasing u s concern at the escalating palestinian death toll thomas greenfield told the council on sunday that while israel has the right and responsibility to defend its citizens from terrorism it must do so in a manner consistent with international humanitarian law the fact that hamas operates within and under the cover of civilians areas creates an added burden for israel but it does not lessen its responsibility to distinguish between terrorists and innocent civilians she stressed following the rejection of the four resolutions in the 15 member security council one vetoed by the u s one vetoed by russia and china and two for failing to get the minimum nine yes votes arab nations went to the u n general assembly last friday where there are no vetoes the 193 member world body adopted a resolution calling for humanitarian truces leading to a cessation of hostilities by a vote of 120 14 with 45 abstentions now the 10 elected members in the 15 member security council are trying again to negotiate a resolution that won t be rejected while council resolutions are legally binding assembly resolutions are not though they are an important barometer of world opinion israel s u n ambassador gilad erdan was sharply critical of the council s failure to condemn hamas attacks and asked members why are the humanitarian needs of gazans the sole issue the sole issue you are focused on recalling his grandfather who survived nazi death camps but whose his wife and seven children perished in the auschwitz gas chamber erdan told the council he will wear a yellow star just as hitler made his grandfather and other jews wear during world war ii until you condemn the atrocities of hamas and demand the immediate release of our hostages the ambassador then put a large six pointed yellow star of david saying never again on his suit jacket as did other israeli diplomats sitting behind him and said we walk with the yellow star as a symbol of pride a reminder that we swore to fight back to defend ourselves never again is now riyad mansour the palestinian u n ambassador also urged the security council to follow the general assembly end its paralysis and demand an end to this bloodshed which constitutes an affront to humanity war crimes and crimes against humanity and a clear and imminent danger for regional and international peace and security save those who still can be saved and bury in a dignified manner those who have perished mansour said 
https://www.huffpost.com/entry/white-house-israel-russia-civilians_n_6540ed48e4b0ae2dc0b53b18,White House Says There’s A Key Difference In Israel And Russia Wars,Politics,Rep. Pramila Jayapal (D-Wash.) called out a “double standard” over the U.S. response to Moscow’s siege of Ukraine as opposed to Israel’s actions in Gaza.,Marita Vlachou,2023-10-31 00:00:00,the white house on monday sought to distinguish between russia and israel after democratic rep pramila jayapal decried a double standard in the u s response to moscow s war in ukraine as opposed to the israel hamas conflict jayapal nbc s meet the press that while the white house sharply criticized russia over its attacks on civilian infrastructure in ukraine the country is failing to condemn israel over its siege of gaza following the oct 7 unprecedented hamas attack on southern israel the country responded by cutting water electricity and fuel supplies to the territory israelis have only allowed limited amounts of humanitarian aid to enter gaza as the u n has about the desperate conditions on the ground we have to recognize that our credibility and our authority on the moral stage is greatly diminished if we do not also call out this siege that israel is launching on gaza as violations of international law jayapal added but john kirby the national security council s coordinator for strategic communications noted a key difference in moscow and tel aviv s objectives in their respective wars israel is not deliberately trying to kill civilians kirby told this morning monday they are going after hamas we want to make sure they do it in a cautious careful deliberate way but it is not a war aim of israel to kill innocent civilians the way it is a war aim of vladimir putin to do that to ukraine kirby noted that the biden administration is by no means discounting the deaths and suffering of civilians in the hamas run territory and said the u s is working to get humanitarian aid to those in need have been killed since the fighting began according to the gaza health ministry israeli prime minister benjamin netanyahu on monday said his country won t agree to a cease fire according to he said calls for a cease fire are calls for israel to surrender to hamas to surrender to terrorism 
https://www.huffpost.com/entry/israeli-ministry-concept-paper-proposes-moving-gazans-to-egypts-sinai_n_654106abe4b0ae2dc0b55024,Israeli Ministry 'Concept Paper' Proposes Moving Gazans To Egypt's Sinai,World News,Prime Minister Benjamin Netanyahu’s office played down the report.,Amy Teibel,2023-10-31 00:00:00,jerusalem ap an israeli government ministry has drafted a wartime proposal to transfer the gaza strip s 2 3 million people to egypt s sinai peninsula drawing condemnation from the palestinians and worsening tensions with cairo prime minister benjamin netanyahu s office played down the report compiled by the intelligence ministry as a hypothetical exercise a concept paper but its conclusions deepened long standing that israel wants to make gaza into egypt s problem and revived for palestinians memories of the uprooting of hundreds of thousands of people who fled or were forced from their homes during the fighting surrounding israel s creation in 1948 we are against transfer to any place in any form and we consider it a red line that we will not allow to be crossed nabil abu rudeineh spokesman for palestinian president mahmoud abbas said of the report what happened in 1948 will not be allowed to happen again a mass displacement abu rudeineh said would be tantamount to declaring a new war the proposal comes as netanyahu reportedly lobbied european union nations last week to pressure egypt to take in gazan refugees but was rebuffed so far more than 8 000 palestinians the vast majority of them civilians have been killed since israel went to war against hamas after its oct 7 attack the document is dated oct 13 six days after hamas militants killed more than 1 400 people in southern israel and took over 240 hostage in an attack that provoked a devastating israeli war in gaza it was first published by sicha mekomit a local news site in its report the intelligence ministry a junior ministry that conducts research but does not set policy offered three alternatives to effect a significant change in the civilian reality in the gaza strip in light of the hamas crimes that led to the sword of iron war the document s authors deem this alternative to be the most desirable for israel s security the document proposes moving gaza s civilian population to tent cities in northern sinai then building permanent cities and an undefined humanitarian corridor a security zone would be established inside israel to block the displaced palestinians from entering the report did not say what would become of gaza once its population is cleared out egypt s foreign ministry did not immediately respond to a request for comment on the report but egypt has made clear throughout this latest war that it does not want to take in a wave of palestinian refugees egypt has long feared that israel wants to force a permanent expulsion of palestinians into its territory as happened during the war surrounding israel s independence egypt ruled gaza between 1948 and 1967 when israel captured the territory along with the west bank and east jerusalem the vast majority of gaza s population are the descendants of palestinian refugees uprooted from what is now israel egypt s president abdel fattah el sissi has said a mass influx of refugees from gaza would eliminate the palestinian nationalist cause it would also risk bringing militants into sinai where they might launch attacks on israel he said that would endanger the countries 1979 peace treaty he proposed that israel instead house palestinians in its negev desert which neighbors the gaza strip until it ends its military operations yoel guzansky a senior fellow at the institute for national security studies in tel aviv said the paper threatened to damage relations with a key partner if this paper is true this is a grave mistake it might cause a strategic rift between israel and egypt said guzansky who said he has consulted for the ministry in the past i see it either as ignorance or someone who wants to negatively affect israel egypt relations which are very important at this stage egypt is a valuable partner that cooperates behind the scenes with israel he said if it is seen as overtly assisting an israeli plan like this especially involving the palestinians it could be devastating to its stability egypt would not necessarily be the palestinian refugees last stop the document speaks about egypt turkey qatar saudi arabia and the united arab emirates supporting the plan either financially or by taking in uprooted residents of gaza as refugees and in the long term as citizens canada s lenient immigration practices also make it a potential resettlement target the document adds at first glance this proposal is liable to be complicated in terms of international legitimacy the document acknowledges in our assessment fighting after the population is evacuated would lead to fewer civilian casualties compared to what could be expected if the population were to remain an israeli official familiar with the document said it isn t binding and that there was no substantive discussion of it with security officials netanyahu s office called it a concept paper the likes of which are prepared at all levels of the government and its security agencies the issue of the day after has not been discussed in any official forum in israel which is focused at this time on destroying the governing and military capabilities of hamas the prime minister s office said the document dismisses the two other options reinstating the west bank based palestinian authority as the sovereign in gaza or supporting a local regime among other reasons it rejects them as unable to deter attacks on israel the reinstatement of the palestinian authority which was ejected from gaza after a weeklong 2007 war that put hamas in power would be an unprecedented victory of the palestinian national movement a victory that will claim the lives of thousands of israeli civilians and soldiers and does not safeguard israel s security the document says 
https://www.huffpost.com/entry/leon-cooperman-billionaire-donald-trump_n_6540f2f6e4b032ae1c9caf06,‘Belongs In Jail’: Hedge Fund Billionaire Warns Voters About Donald Trump,Politics,"Leon Cooperman, who has mainly donated to Republican campaigns in the past, had harsh words for the former president.",Josephine Harvey,2023-10-31 00:00:00,hedge fund billionaire leon cooperman said it would be terrible for the country if was reelected in 2024 he s a divisive human being who belongs in jail the wall street titan told the network in an interview cooperman who has a net worth of 2 8 billion sen d mass during her 2020 presidential run over her proposal for a wealth tax he also made headlines for about in 2012 after taking issue with the then president s tax policies over the years cooperman 80 has donated predominantly to republican candidates and political committees according to federal election commission most recently he gave to the presidential campaign of chris christie trump s biggest republican detractor in the 2024 race cooperman told he s looking for centrists not radical left or right and has been critical of trump in the past he that he voted for president joe biden because i voted my values and not my pocketbook i ll be richer tomorrow if trump wins i ll probably be poorer tomorrow if biden wins he said on election day on a podcast last year he a would be dictator with no allegiance to anybody but himself noting that he voted for biden very reluctantly a trump campaign spokesperson told cnn in response to cooperman s remarks that trump will beat biden because he s the only person who can supercharge the economy secure our border safeguard communities and put an end to unnecessary wars cooperman founded the omega advisors hedge fund and worked at goldman sachs for over two decades 
https://www.huffpost.com/entry/senate-democrats-harlan-crow-scotus_n_6540d228e4b032ae1c9c830f,Senate Democrats Want To Subpoena Harlan Crow Over Ties To Clarence Thomas,Politics,Sens. Dick Durbin (Ill.) and Sheldon Whitehouse (R.I.) plan to compel additional GOP benefactors as they step up their ethics probe into the Supreme Court.,Marita Vlachou,2023-10-31 00:00:00,republican texas billionaire harlan crow could soon receive a subpoena to produce information about his relationship with conservative supreme court justice clarence thomas as the judiciary committee steps up its ethics probe into the high court democratic sens dick durbin ill who chairs the panel and sheldon whitehouse r i who heads a subcommittee on federal courts oversight agency action and federal rights on monday they would hold a vote to authorize subpoenas for crow conservative legal activist leonard leo and gop donor robin arkley ii durbin and whitehouse said the three men either refused to comply or offered to produce certain limited information that fell well short of what the committee needs when previously asked to cooperate voluntarily by accepting these lavish undisclosed gifts the justices have enabled their wealthy benefactors and other individuals with business before the court to gain private access to the justices while preventing public scrutiny of this conduct they said in a statement in order to adequately address this crisis it is imperative that we understand the full extent of how people with interests before the court are able to use undisclosed gifts to gain private access to the justices the statement continued leo attended and was involved in organizing a free luxury fishing vacation for justice samuel alito in 2008 while arkley ii provided complimentary lodging for the trip meanwhile crow reportedly facilitated a real estate deal for thomas funded several luxury vacations for the justice and also private school tuition for thomas s grandnephew while leo and arkley ii have repeatedly refused to cooperate durbin and whitehouse said crow has only agreed to comply on a small subset of the committee s requests describing his response as wholly inadequate crow weighed in on the subpoena vote announcement saying it s clear this is nothing more than a stunt aimed at undermining a sitting supreme court justice for ideological and political purposes chief justice john roberts has so far ignored calls for more oversight for justices the chief justice could fix this problem today and adopt a binding code of conduct durbin and whitehouse said as long as he refuses to act the judiciary committee will still three of the justices most recently have voiced support for an ethics code for the court i think it would be a good idea for us to do it particularly so that we can communicate to the public exactly what it is that we re doing in a clearer way than perhaps we have been able to do so far barrett said earlier this month while the judiciary committee advanced a bill over the summer that would require justices to abide by ethics rules as well as create a process to deal with potential violations of that code of conduct it is unlikely to pass given the gop s opposition to the measure 
https://www.huffpost.com/entry/adam-kinzinger-still-republican_n_6540e179e4b032ae1c9c986d,Adam Kinzinger Shares The Only Reason Why He Still Considers Himself A Republican,Politics,"“I’m not going to give up that title,” the former Illinois lawmaker told CNN’s Anderson Cooper.",Josephine Harvey,2023-10-31 00:00:00,former rep r ill said he still considers himself a republican but only because i don t want to give up on that fight he told s on monday this country needs two healthy parties a healthy democratic party and a healthy republican so i m not going to give up that title he said he had voted democratic in the 2022 midterms and would do the same in 2024 if it s a joe biden matchup i really believe it s down to one issue on the ballot he said not taxes not even abortion nothing the one issue is do you believe in democracy or do you believe in authoritarianism kinzinger that he voted for donald trump in 2020 but he felt dirty doing it and it s not something i can square away in my soul fully kinzinger was one of the most prominent critics of the former president in the house republican conference before he retired from congress earlier this year he was one of two republicans who served on the jan 6 committee and one of ten who voted to impeach trump for his role in the insurrection there s little to no desire to bridge our differences and unity is no longer a word we use kinzinger said in 2021 when he it has also become increasingly obvious that in order to break the narrative i cannot focus on both a reelection to congress and a broader fight nationwide 
https://www.huffpost.com/entry/spain-princess-leonor-swears-oath_n_6540f54ee4b0ae2dc0b54385,"Spain's Princess Leonor Turns 18, Swears Oath As Future Queen",World News,The heir to the Spanish throne swore allegiance to Spain's Constitution at a gala event.,CIARÁN GILES,2023-10-31 00:00:00,madrid ap the heir to the spanish throne princess leonor swore allegiance to her country s constitution on her 18th birthday at a gala event on tuesday that laid the groundwork for her eventual succession as queen when the time comes the nationally televised ceremony in the lower house of parliament is understood to symbolize the continuity of spain s parliamentary monarchy and the institution s allegiance to the chamber leonor de borbón ortiz used the same oath as her father did when he then prince turned 18 in 1986 pledging to faithfully carry out my duties to keep and uphold the constitution and the laws and respect the rights of citizens and the autonomous communities and loyalty to the king leonor became crown princess when felipe vi was proclaimed king on june 19 2014 her face has been in the media a lot lately and already the term leonormania is being used underlining her growing popularity as the modern face of the future monarchy tuesday s ceremony was necessary for her to be able to succeed to the crown and someday become queen banners with her photograph decorated lampposts along several of madrid s main streets many official buildings were festooned with drapes and tapestries for the ceremony broadcast on national tv and on several giant screens set up in the capital the royal family arrived at the parliament escorted a by a mounted squadron of the royal guard leonor and her younger sister waived from inside their rolls royce to the crowds lining the streets of central madrid which had started to gather from early in the morning representatives from leftist political parties including three government ministers and lawmakers from basque catalan and galician regional and separatists parties boycotted the event as they favor a republic not a monarchy the royal family is still trying to recover its former good name in spanish society and make up for the scandals involving several family members most notably leonor s grandfather neither juan carlos nor former queen sofía attended the special parliamentary session or the subsequent ceremony later in madrid s royal palace but they were to be present at an evening family gathering in the pardo palace outside madrid juan carlos 85 who abdicated in 2014 left spain for abu dhabi the united arab emirates in 2020 amid a cloud of financial scandals investigations of his finances in spain and switzerland have since been dropped while he won a separate in october he has made it known that he would like to return spain but it s not clear whether felipe or the government would agree to that just yet felipe and letizia have recovered a lot of the institution s good image but for many in spain the monarchy is still questioned given that it was former dictator gen francisco franco who put juan carlos on the throne bypassing his father and natural heir juan de borbón spain had not had a royal family since alfonso xiii went into exile with the coming of the second republic in 1931 five years before franco and other generals staged a coup the royal family s popularity today is difficult to gauge spain s main polling body stopped asking spaniards what they think of the royals in 2015 amid the myriad scandals leonor has been groomed by her father and mother who before marrying felipe was a television journalist she has shown regal aplomb when presiding over the awards ceremony of the princess of asturias foundation and other honorific institutions that she heads she is currently receiving basic military training at an academy in the northeastern city of zaragoza she speaks english french catalan a language spoken in northeastern spain and some arabic little is known about leonor s personality as she has yet to give media interviews but when she received her high school graduation diploma in wales earlier this year her fellow students cheered her on and her tutor praised her unwavering passion for learning for understanding people and exploring diverse perspectives adding that they would miss her sense of humor 
https://www.huffpost.com/entry/morning-joe-supercut-trump_n_6541138ce4b0ae2dc0b55cbf,'Morning Joe' Hits Trump With A Scathing Supercut Of His Recent Ravings,Politics,"""He's lost. That's some of Donald Trump's greatest hits on foreign policy,"" Joe Scarborough said.",Josephine Harvey,2023-10-31 00:00:00,it s been a chaotic few weeks in global affairs and in s rants about them s morning joe rounded up some of the former president s wildest most egregious and downright bizarre recent gaffes and tangents in a supercut among many other moments it includes the republican presidential front runner the leader of turkey saying the militant group hezbollah is and immigrants who don t like our religion he s lost that s some of donald trump s greatest hits on foreign policy msnbc s joe scarborough said noting that the video didn t include multiple and by the way biden does it too scarborough said referring to president joe biden they re both old men and they re both doing it former new jersey gov chris christie a guest on tuesday morning s program and trump s biggest critic in the 2024 presidential race pinned the former president s erratic behavior to the stress of what he knows is coming in his criminal problems trump is the subject of four criminal indictments and also has been appearing in court for a 250 million civil trial in new york in which a judge has 
https://www.huffpost.com/entry/mike-johnson-israel-irs_n_654112a8e4b032ae1c9cc7b1,Speaker Mike Johnson Panders To Shutdown Caucus With Proposed IRS Funding Cut,Politics,"Cutting IRS funding may make an aid bill easier to pass in the House, but it feeds the dynamic that nearly led to a government shutdown earlier in the year.",Arthur Delaney,2023-10-31 00:00:00,it doesn t matter that funding tax enforcement yields much more revenue down the line or that a democratic controlled senate would never approve their bill these operate in an alternate reality where higher tax revenue is forbidden and mccarthy pursued a republican only approach to a government funding deadline in september only to abandon it at the last minute when he couldn t get his own conference to agree on a bill after mccarthy then allowed a vote on a funding measure that passed with bipartisan support avoiding a government shutdown republicans knifed his speakership johnson now confronts essentially the same conundrum the extra irs funds were part of a broader bill passed last year called the inflation reduction act one of their proudest legislative achievements under president democrats have repeatedly touted the way extra funds for irs enforcement especially on complex cases involving business income have forced wealthy tax cheats to pay their fair share johnson has said he would support a temporary government funding resolution if lawmakers can t finish bills for individual federal agencies before a nov 17 deadline but johnson may attach other measures to the stopgap bill such as budget cuts or immigration changes that could make it more partisan and more complicated 
https://www.huffpost.com/entry/netanyahu-reject-cease-fire-israel-hamas-war_n_65410dafe4b02c5617da6067,'This Is A Time For War': Benjamin Netanyahu Won't Agree To Cease-Fire In Gaza,World News,"The head of the United Nations agency for Palestinian refugees has been pushing for an ""immediate"" suspension of hostilities.",Marita Vlachou,2023-10-31 00:00:00,israeli prime minister on monday rejected calls for a cease fire as the u n agency for palestinian refugees warned a suspension of hostilities in gaza has become a matter of life and death for millions over 8 500 palestinians have died since the fighting began mostly women and minors according to the gaza health ministry israel has launched relentless airstrikes on the besieged territory and is progressing in its ground offensive against hamas following the militant group s unprecedented attack on oct 7 that left over 1 400 israelis dead according to israeli authorities hamas also kidnapped over 200 people netanyahu ruled out an end to the fighting saying calls for a cease fire are calls for israel to surrender to hamas that will not happen he added the israeli leader said his country s focus right now is on defeating the enemy and called on all civilized nations to support his country in its war effort the bible says that there is a time for peace and a time for war he said this is a time for war meanwhile the situation on the ground appears increasingly dire philippe lazzarini the head of the united nations agency for palestinian refugees out israel for carrying out what he described as collective punishment of palestinians israel has only allowed to enter the territory and cut off fuel supplies to gaza among other things following oct 7 the biden administration is not backing calls for a cease fire but has urged humanitarian pauses to protect civilian life the white house on monday also from democratic rep pramila jayapal wash that the u s israel s siege of gaza even though it previously condemned russia for its actions in ukraine israel is not deliberately trying to kill civilians john kirby the national security council s coordinator for strategic communications told this morning they are going after hamas we want to make sure they do it in a cautious careful deliberate way but it is not a war aim of israel to kill innocent civilians the way it is a war aim of vladimir putin to do that to ukraine 
https://www.huffpost.com/entry/dean-phillips-independent-candidates-ballot-access_n_653fe4dce4b0a78a26a44025,The Problem All Of The 2024 Biden Alternatives Face: Ballot Access,Politics,"Campaign messages aside, Rep. Dean Phillips (D-Minn.), Cornel West and Robert F. Kennedy Jr. must overcome significant hurdles to even compete for votes.",Daniel Marans,2023-10-31 00:00:00,rep dean phillips d minn public intellectual cornel west and anti vaccine activist robert f kennedy jr are presenting three very different alternatives to backing president joe biden s 2024 reelection bid for voters on the left of the american political spectrum heck they aren t even running in the same race phillips is challenging biden in the democratic primary while west and kennedy are running as independents there s one major logistical challenge uniting them however ballot access while getting on the ballot across all 50 states is relatively painless for well funded incumbents like biden and front runners like former president donald trump for late launching campaigns like phillips or for independent candidates like kennedy and west it can be time consuming expensive and potentially fatal to a candidate s chances for phillips bid which comes from the ideological center of the american electorate and is based on the idea that biden is too weak to win a general election timing is the issue for west s explicitly left wing run and kennedy s conspiracy minded challenge to traditional american narratives the challenge will be one of cost notably the non biden non trump 2024 run causing the most consternation for democrats is the one floated by no labels a corporate backed independent group threatening to run a centrist ticket the group has spent tens of millions of dollars qualifying for the ballot even before they ve lined up a candidate already the challenges of ballot access have pundits and operatives doubting whether phillips west and kennedy can mount the type of challenges to worry biden or trump the whole thing just seems very haphazard ken martin chair of the democrat farmer labor party said of phillips run he s pissing away all of his political capital for a wild goose chase the dfl is minnesota s democratic party affiliate phillips announced his run on friday in new hampshire coinciding with the deadline to register as a candidate in new hampshire s first in the nation primary phillips candidacy would be a long shot under any circumstances and the moderate democrat has at times implied that his goal is to encourage others to run rather than secure the nomination himself but the timing of phillips run suggests a lack of preparedness that would undermine even that effort he has already missed nevada s oct 16 deadline for filing to appear on the ballot for that state s early and influential primary and new hampshire where phillips appears to be focusing his early attention is poised to violate new dnc rules requiring it to be the second rather than the first primary in the country 
https://www.huffpost.com/entry/election-2024-trump-insurrection-amendment_n_6540c9c8e4b02c5617da1b9a,Lawyers Argue Whether Jan. 6 Events Constitutionally Block Trump From 2024 Ballot,Politics,Tuesday’s witnesses are expected to include an expert in right-wing violence and an expert on Section Three of the 14th Amendment.,Nicholas Riccardi,2023-10-31 00:00:00,denver ap the videos playing in a colorado courtroom were both chilling and by now familiar a violent mob with some wearing tactical gear smashing through the u s capitol attacking police officers and chanting hang now lawyers on day two of the weeklong hearing are arguing whether of jan 6 2021 constituted an insurrection under a of the u s constitution that they are trying to use to disqualify former president from the 2024 ballot the hearing in colorado is one of two this week with the second before the minnesota supreme court on thursday that could end up before the u s supreme court which has never before ruled on the civil war era provision in the 14th amendment tuesday s witnesses are expected to include an expert in right wing violence and an expert on section three of the 14th amendment which has only been used a handful of times since it was adopted in 1868 the testimony will get to the heart of the thorny legal issues the case raises what constitutes an insurrection and how can the extreme political penalty of being barred from office be applied the plaintiff s lawyers contend the provision is straightforward and that trump is clearly disqualified from the presidency just as if he were under the constitution s minimum age for the office of 35 trump s lawyers argue that there remains a host of questions did the authors even mean for the provision to apply to the presidency which is not mentioned in the amendment although presidential and vice presidential electors are along with senators and members of the house of representatives did it target those who simply exercised free speech to support unpopular causes or only those who took up arms scott gessler trump s lead colorado attorney and a former republican secretary of state there dismissed the lawsuit as anti democratic and noted that one other presidential candidate even ran for the office from prison without people trying to use section three to disqualify him if they don t like president trump they need to get involved in an election gessler said after the first day but what they re trying to do is short circuit an election on monday the colorado testimony began with details about the jan 6 assault that was intended to stop congress from certifying lawyers representing six republican and unaffiliated colorado voters argued that trump s violent rhetoric preceding the attack makes him culpable and barred from the presidency again under that clause prohibiting anyone who swore an oath to the constitution and then engaged in insurrection against it from holding office we are here because trump claims after all that that he has the right to be president again attorney eric olson said but our constitution the shared charter of our nation says he cannot do so trump s legal team and presidential campaign assailed the lawsuit as little more than an attempt by to derail his attempt to reclaim his old job trump is so far dominating the republican presidential primary and the lawsuits to block him were organized by two separate liberal groups seeking to underscore that point trump s campaign said before the hearing that it had filed a motion for district court judge sarah b wallace to recuse herself because she had made a 100 donation in october 2022 to the colorado turnout project a group whose website says it was formed to prevent violent insurrections such as the jan 6 attack wallace declined to do so she was appointed to the bench in august of that year by gov jared polis a democrat wallace said she didn t recall the donation until the motion was filed and has no preconceptions about the legal issues in the case i will not allow this legal proceeding to turn into a circus she said 
